,away_score,away_team_away_team_gender,away_team_away_team_group,away_team_away_team_id,away_team_away_team_name,away_team_country_id,away_team_country_name,away_team_managers__country_id,away_team_managers__country_name,away_team_managers__dob,away_team_managers__id,away_team_managers__name,away_team_managers__nickname,competition_competition_id,competition_competition_name,competition_country_name,competition_stage_id,competition_stage_name,home_score,home_team_country_id,home_team_country_name,home_team_home_team_gender,home_team_home_team_group,home_team_home_team_id,home_team_home_team_name,home_team_managers__country_id,home_team_managers__country_name,home_team_managers__dob,home_team_managers__id,home_team_managers__name,home_team_managers__nickname,kick_off,last_updated,match_date,match_id,match_status,match_week,metadata_data_version,metadata_shot_fidelity_version,metadata_xy_fidelity_version,referee_country_id,referee_country_name,referee_id,referee_name,season_season_id,season_season_name,stadium_country_id,stadium_country_name,stadium_id,stadium_name
3,1,female,,966,Liverpool WFC,68.0,England,68.0,England,1981-05-02,153.0,Chris Kirkland,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,972,West Ham United LFC,68.0,England,1978-01-09,139.0,Matt Beard,,16:00:00.000,2019-12-16T23:09:16.168756,2018-10-21,19740,available,6,1.0.3,,,68.0,England,568.0,J. Packman,4,2018/2019,,,,
4,1,female,,967,Everton LFC,68.0,England,201.0,Scotland,,639.0,Willie Kirk,,37,FA Women's Super League,England,1,Regular Season,3,68.0,England,female,,746,Manchester City WFC,68.0,England,,30.0,Nick Cushing,,20:00:00.000,2019-12-16T23:09:16.168756,2019-02-20,19798,available,17,1.0.3,,,,,926.0,E. Simms,4,2018/2019,68.0,England,99.0,Academy Stadium
5,0,female,,970,Yeovil Town LFC,68.0,England,68.0,England,,147.0,Lee Burch,,37,FA Women's Super League,England,1,Regular Season,3,68.0,England,female,,968,Arsenal WFC,14.0,Australia,1969-09-13,31.0,Joseph Montemurro,,20:30:00.000,2019-12-16T23:09:16.168756,2019-02-20,19797,available,17,1.0.3,,,,,914.0,K. Dowle,4,2018/2019,68.0,England,456.0,Meadow Park
6,1,female,,970,Yeovil Town LFC,68.0,England,68.0,England,,147.0,Lee Burch,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,967,Everton LFC,201.0,Scotland,,639.0,Willie Kirk,,15:00:00.000,2019-12-16T23:09:16.168756,2019-03-31,19808,available,19,1.1.0,2,,,,936.0,J. Short,4,2018/2019,68.0,England,111.0,Haig Avenue
7,4,female,,968,Arsenal WFC,68.0,England,14.0,Australia,1969-09-13,31.0,Joseph Montemurro,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,973,Bristol City WFC,14.0,Australia,1982-06-15,143.0,Tanya Oxtoby,,16:00:00.000,2019-12-16T23:09:16.168756,2018-10-28,19744,available,7,1.0.3,,,,,907.0,D. Lamport,4,2018/2019,68.0,England,4055.0,Stoke Gifford Stadium
8,4,female,,971,Chelsea FCW,68.0,England,68.0,England,1976-10-18,152.0,Emma Hayes,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,966,Liverpool WFC,68.0,England,,623.0,Victoria Jepson,,20:00:00.000,2019-12-16T23:09:16.168756,2019-03-13,19799,available,18,1.1.0,,,,,933.0,J. Hull,4,2018/2019,68.0,England,579.0,Prenton Park
9,1,female,,969,Birmingham City WFC,68.0,England,68.0,England,,128.0,Marc Skinner,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,973,Bristol City WFC,14.0,Australia,1982-06-15,143.0,Tanya Oxtoby,,16:00:00.000,2019-12-16T23:09:16.168756,2018-10-14,19738,available,5,1.0.3,,,,,904.0,S. Allison,4,2018/2019,68.0,England,4055.0,Stoke Gifford Stadium
10,6,female,,746,Manchester City WFC,68.0,England,68.0,England,,30.0,Nick Cushing,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,965,Brighton & Hove Albion WFC,68.0,England,1966-12-08,149.0,Hope Patricia Powell,,15:00:00.000,2019-12-16T23:09:16.168756,2018-10-21,19739,available,6,1.0.3,,,,,894.0,L. Oliver,4,2018/2019,,,4494.0,The Peoples Pension Stadium
11,0,female,,974,Reading WFC,68.0,England,68.0,England,,144.0,Kelly Chambers,,37,FA Women's Super League,England,1,Regular Season,6,68.0,England,female,,968,Arsenal WFC,14.0,Australia,1969-09-13,31.0,Joseph Montemurro,,15:00:00.000,2019-12-16T23:09:16.168756,2018-10-21,19741,available,6,1.0.3,,,,,895.0,A. Marriott,4,2018/2019,68.0,England,456.0,Meadow Park
12,2,female,,973,Bristol City WFC,68.0,England,14.0,Australia,1982-06-15,143.0,Tanya Oxtoby,,37,FA Women's Super League,England,1,Regular Season,1,68.0,England,female,,970,Yeovil Town LFC,68.0,England,,147.0,Lee Burch,,16:00:00.000,2019-12-16T23:09:16.168756,2018-10-21,19742,available,6,1.0.3,,,,,896.0,S. Jackson,4,2018/2019,68.0,England,4063.0,Jewson Stadium
13,5,female,,968,Arsenal WFC,68.0,England,14.0,Australia,1969-09-13,31.0,Joseph Montemurro,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,971,Chelsea FCW,68.0,England,1976-10-18,152.0,Emma Hayes,,15:00:00.000,2019-12-16T23:09:16.168756,2018-10-14,19736,available,5,1.0.3,,,,,905.0,S. Purkiss,4,2018/2019,,,4279.0,The Cherry Red Records Stadium
14,1,female,,974,Reading WFC,68.0,England,68.0,England,,144.0,Kelly Chambers,,37,FA Women's Super League,England,1,Regular Season,1,68.0,England,female,,746,Manchester City WFC,68.0,England,,30.0,Nick Cushing,,20:00:00.000,2019-12-16T23:09:16.168756,2018-10-26,19747,available,7,1.0.3,,,,,902.0,D. McNamara,4,2018/2019,68.0,England,99.0,Academy Stadium
15,0,female,,965,Brighton & Hove Albion WFC,68.0,England,68.0,England,1966-12-08,149.0,Hope Patricia Powell,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,973,Bristol City WFC,14.0,Australia,1982-06-15,143.0,Tanya Oxtoby,,16:00:00.000,2019-12-16T23:09:16.168756,2019-02-10,19757,available,16,1.0.3,,,,,831.0,S. Garratt,4,2018/2019,68.0,England,4055.0,Stoke Gifford Stadium
16,1,female,,972,West Ham United LFC,68.0,England,68.0,England,1978-01-09,139.0,Matt Beard,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,965,Brighton & Hove Albion WFC,68.0,England,1966-12-08,149.0,Hope Patricia Powell,,15:00:00.000,2019-12-16T23:09:16.168756,2018-12-02,19769,available,11,1.0.3,,,,,914.0,K. Dowle,4,2018/2019,,,4494.0,The Peoples Pension Stadium
17,0,female,,968,Arsenal WFC,68.0,England,14.0,Australia,1969-09-13,31.0,Joseph Montemurro,,37,FA Women's Super League,England,1,Regular Season,2,68.0,England,female,,746,Manchester City WFC,68.0,England,,30.0,Nick Cushing,,13:30:00.000,2019-12-16T23:09:16.168756,2018-12-02,19770,available,11,1.0.3,,,,,895.0,A. Marriott,4,2018/2019,68.0,England,99.0,Academy Stadium
18,2,female,,969,Birmingham City WFC,68.0,England,68.0,England,,128.0,Marc Skinner,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,966,Liverpool WFC,68.0,England,,623.0,Victoria Jepson,,15:00:00.000,2019-12-16T23:09:16.168756,2018-11-25,19765,available,10,1.0.3,,,,,916.0,S. Mulhall,4,2018/2019,68.0,England,579.0,Prenton Park
19,1,female,,970,Yeovil Town LFC,68.0,England,68.0,England,,147.0,Lee Burch,,37,FA Women's Super League,England,1,Regular Season,2,68.0,England,female,,969,Birmingham City WFC,68.0,England,,128.0,Marc Skinner,,15:00:00.000,2019-12-16T23:09:16.168756,2018-12-02,19771,available,11,1.0.3,,,,,918.0,J. Simms,4,2018/2019,,,4240.0,The Automated Technology Group Stadium
20,4,female,,746,Manchester City WFC,68.0,England,68.0,England,,30.0,Nick Cushing,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,970,Yeovil Town LFC,68.0,England,,147.0,Lee Burch,,16:00:00.000,2019-12-16T23:09:16.168756,2018-11-25,19764,available,10,1.0.3,,,,,917.0,L. Sandoe,4,2018/2019,68.0,England,4063.0,Jewson Stadium
21,1,female,,966,Liverpool WFC,68.0,England,68.0,England,,623.0,Victoria Jepson,,37,FA Women's Super League,England,1,Regular Season,2,68.0,England,female,,967,Everton LFC,201.0,Scotland,,639.0,Willie Kirk,,13:00:00.000,2019-12-16T23:09:16.168756,2018-12-02,19773,available,11,1.0.3,,,,,919.0,S. Mather,4,2018/2019,68.0,England,111.0,Haig Avenue
22,0,female,,967,Everton LFC,68.0,England,201.0,Scotland,,639.0,Willie Kirk,,37,FA Women's Super League,England,1,Regular Season,3,68.0,England,female,,971,Chelsea FCW,68.0,England,1976-10-18,152.0,Emma Hayes,,15:00:00.000,2019-12-16T23:09:16.168756,2019-01-06,19783,available,13,1.0.3,,,,,925.0,L. Brennan,4,2018/2019,,,4279.0,The Cherry Red Records Stadium
23,1,female,,973,Bristol City WFC,68.0,England,14.0,Australia,1982-06-15,143.0,Tanya Oxtoby,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,969,Birmingham City WFC,68.0,England,,128.0,Marc Skinner,,15:00:00.000,2019-12-16T23:09:16.168756,2019-01-13,19787,available,14,1.0.3,,,,,928.0,L. Benn,4,2018/2019,,,4240.0,The Automated Technology Group Stadium
24,2,female,,966,Liverpool WFC,68.0,England,68.0,England,,623.0,Victoria Jepson,,37,FA Women's Super League,England,1,Regular Season,1,68.0,England,female,,970,Yeovil Town LFC,68.0,England,,147.0,Lee Burch,,16:00:00.000,2019-12-16T23:09:16.168756,2019-01-13,19788,available,14,1.0.3,,,,,930.0,M. Whaley,4,2018/2019,68.0,England,4063.0,Jewson Stadium
25,0,female,,967,Everton LFC,68.0,England,201.0,Scotland,,639.0,Willie Kirk,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,965,Brighton & Hove Albion WFC,68.0,England,1966-12-08,149.0,Hope Patricia Powell,,15:00:00.000,2019-12-16T23:09:16.168756,2019-01-13,19784,available,14,1.0.3,,,,,929.0,S. Gill,4,2018/2019,,,4494.0,The Peoples Pension Stadium
26,0,female,,974,Reading WFC,68.0,England,68.0,England,,144.0,Kelly Chambers,,37,FA Women's Super League,England,1,Regular Season,1,68.0,England,female,,971,Chelsea FCW,68.0,England,1976-10-18,152.0,Emma Hayes,,15:00:00.000,2019-12-16T23:09:16.168756,2018-12-02,19772,available,11,1.0.3,,,,,894.0,L. Oliver,4,2018/2019,,,4279.0,The Cherry Red Records Stadium
27,2,female,,973,Bristol City WFC,68.0,England,14.0,Australia,1982-06-15,143.0,Tanya Oxtoby,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,967,Everton LFC,201.0,Scotland,,639.0,Willie Kirk,,15:00:00.000,2019-12-16T23:09:16.168756,2018-12-09,19774,available,12,1.0.3,,,,,918.0,J. Simms,4,2018/2019,68.0,England,111.0,Haig Avenue
28,5,female,,972,West Ham United LFC,68.0,England,68.0,England,1978-01-09,139.0,Matt Beard,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,970,Yeovil Town LFC,68.0,England,,147.0,Lee Burch,,16:00:00.000,2019-12-16T23:09:16.168756,2018-12-09,19777,available,12,1.0.3,,,,,922.0,M. Russell,4,2018/2019,68.0,England,4063.0,Jewson Stadium
29,2,female,,966,Liverpool WFC,68.0,England,68.0,England,,623.0,Victoria Jepson,,37,FA Women's Super League,England,1,Regular Season,2,68.0,England,female,,974,Reading WFC,68.0,England,,144.0,Kelly Chambers,,15:00:00.000,2019-12-16T23:09:16.168756,2018-12-09,19775,available,12,1.0.3,,,,,921.0,J. Smith,4,2018/2019,68.0,England,577.0,Adams Park
30,0,female,,973,Bristol City WFC,68.0,England,14.0,Australia,1982-06-15,143.0,Tanya Oxtoby,,37,FA Women's Super League,England,1,Regular Season,6,68.0,England,female,,971,Chelsea FCW,68.0,England,1976-10-18,152.0,Emma Hayes,,20:30:00.000,2019-12-16T23:09:16.168756,2019-02-20,19794,available,17,1.0.3,,,,,932.0,T. Bishop,4,2018/2019,,,4279.0,The Cherry Red Records Stadium
31,0,female,,966,Liverpool WFC,68.0,England,68.0,England,,623.0,Victoria Jepson,,37,FA Women's Super League,England,1,Regular Season,2,68.0,England,female,,969,Birmingham City WFC,45.0,Chile,1968-12-23,1817.0,Marta Tejedor,,15:00:00.000,2019-12-16T23:09:16.168756,2019-04-28,19816,available,21,1.1.0,2,,,,937.0,A. Bryne,4,2018/2019,68.0,England,4500.0,St. Andrews Stadium
32,2,female,,974,Reading WFC,68.0,England,68.0,England,,144.0,Kelly Chambers,,37,FA Women's Super League,England,1,Regular Season,3,68.0,England,female,,967,Everton LFC,201.0,Scotland,,639.0,Willie Kirk,,15:00:00.000,2019-12-16T23:09:16.168756,2019-04-28,19817,available,21,1.1.0,2,,,,938.0,A. Kitchen,4,2018/2019,68.0,England,111.0,Haig Avenue
33,1,female,,967,Everton LFC,68.0,England,201.0,Scotland,,639.0,Willie Kirk,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,972,West Ham United LFC,68.0,England,1978-01-09,139.0,Matt Beard,,20:45:00.000,2019-12-16T23:09:16.168756,2019-03-13,19803,available,18,1.1.0,,,,,935.0,D. Skipper,4,2018/2019,68.0,England,4062.0,The Rush Green Stadium
34,1,female,,965,Brighton & Hove Albion WFC,68.0,England,68.0,England,1966-12-08,149.0,Hope Patricia Powell,,37,FA Women's Super League,England,1,Regular Season,1,68.0,England,female,,970,Yeovil Town LFC,68.0,England,,147.0,Lee Burch,,20:45:00.000,2019-12-16T23:09:16.168756,2019-03-13,19802,available,18,1.1.0,,,,,924.0,J. Durkin,4,2018/2019,68.0,England,4063.0,Jewson Stadium
35,4,female,,746,Manchester City WFC,68.0,England,68.0,England,,30.0,Nick Cushing,,37,FA Women's Super League,England,1,Regular Season,3,68.0,England,female,,974,Reading WFC,68.0,England,,144.0,Kelly Chambers,,20:30:00.000,2019-12-16T23:09:16.168756,2019-03-13,19801,available,18,1.1.0,,,,,934.0,T. Reeves,4,2018/2019,68.0,England,577.0,Adams Park
36,1,female,,974,Reading WFC,68.0,England,68.0,England,,144.0,Kelly Chambers,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,973,Bristol City WFC,14.0,Australia,1982-06-15,143.0,Tanya Oxtoby,,16:00:00.000,2019-12-16T23:09:16.168756,2019-03-31,19806,available,19,1.1.0,2,,,,904.0,S. Allison,4,2018/2019,68.0,England,4055.0,Stoke Gifford Stadium
37,1,female,,966,Liverpool WFC,68.0,England,68.0,England,,623.0,Victoria Jepson,,37,FA Women's Super League,England,1,Regular Season,2,68.0,England,female,,746,Manchester City WFC,68.0,England,,30.0,Nick Cushing,,15:00:00.000,2019-12-16T23:09:16.168756,2019-03-31,19807,available,19,1.1.0,2,,,,894.0,L. Oliver,4,2018/2019,68.0,England,99.0,Academy Stadium
38,1,female,,972,West Ham United LFC,68.0,England,68.0,England,1978-01-09,139.0,Matt Beard,,37,FA Women's Super League,England,1,Regular Season,1,68.0,England,female,,971,Chelsea FCW,68.0,England,1976-10-18,152.0,Emma Hayes,,15:00:00.000,2019-12-16T23:09:16.168756,2019-03-31,19805,available,19,1.1.0,2,,,,893.0,S. Pearson,4,2018/2019,,,4279.0,The Cherry Red Records Stadium
39,2,female,,973,Bristol City WFC,68.0,England,14.0,Australia,1982-06-15,143.0,Tanya Oxtoby,,37,FA Women's Super League,England,1,Regular Season,5,68.0,England,female,,966,Liverpool WFC,68.0,England,,623.0,Victoria Jepson,,15:00:00.000,2019-12-16T23:09:16.168756,2019-04-21,19810,available,20,1.1.0,2,,,,894.0,L. Oliver,4,2018/2019,68.0,England,579.0,Prenton Park
40,5,female,,974,Reading WFC,68.0,England,68.0,England,,144.0,Kelly Chambers,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,970,Yeovil Town LFC,68.0,England,,147.0,Lee Burch,,20:45:00.000,2019-12-16T23:09:16.168756,2019-04-17,19758,available,16,1.1.0,2,,,,896.0,S. Jackson,4,2018/2019,68.0,England,4063.0,Jewson Stadium
41,0,female,,965,Brighton & Hove Albion WFC,68.0,England,68.0,England,1966-12-08,149.0,Hope Patricia Powell,,37,FA Women's Super League,England,1,Regular Season,1,68.0,England,female,,974,Reading WFC,68.0,England,,144.0,Kelly Chambers,,14:00:00.000,2019-12-16T23:09:16.168756,2019-04-20,19809,available,20,1.1.0,2,,,,898.0,A. Fearn,4,2018/2019,68.0,England,223.0,Madejski Stadium
42,1,female,,967,Everton LFC,68.0,England,201.0,Scotland,,639.0,Willie Kirk,,37,FA Women's Super League,England,1,Regular Season,2,68.0,England,female,,968,Arsenal WFC,14.0,Australia,1969-09-13,31.0,Joseph Montemurro,,13:30:00.000,2019-12-16T23:09:16.168756,2019-04-21,19811,available,20,1.1.0,2,,,,893.0,S. Pearson,4,2018/2019,68.0,England,456.0,Meadow Park
43,2,female,,969,Birmingham City WFC,68.0,England,45.0,Chile,1968-12-23,1817.0,Marta Tejedor,,37,FA Women's Super League,England,1,Regular Season,1,68.0,England,female,,972,West Ham United LFC,68.0,England,1978-01-09,139.0,Matt Beard,,16:00:00.000,2019-12-16T23:09:16.168756,2019-04-21,19813,available,20,1.1.0,2,,,,915.0,R. Whitton,4,2018/2019,68.0,England,4062.0,The Rush Green Stadium
44,3,female,,746,Manchester City WFC,68.0,England,68.0,England,,30.0,Nick Cushing,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,966,Liverpool WFC,68.0,England,,623.0,Victoria Jepson,,15:00:00.000,2019-12-16T23:09:16.168756,2018-11-04,19752,available,8,1.0.3,,,,,909.0,T. Parsons,4,2018/2019,68.0,England,579.0,Prenton Park
45,1,female,,966,Liverpool WFC,68.0,England,68.0,England,,623.0,Victoria Jepson,,37,FA Women's Super League,England,1,Regular Season,2,68.0,England,female,,973,Bristol City WFC,14.0,Australia,1982-06-15,143.0,Tanya Oxtoby,,16:00:00.000,2019-12-16T23:09:16.168756,2018-11-17,19761,available,9,1.0.3,,,,,913.0,R. Gardner,4,2018/2019,68.0,England,4055.0,Stoke Gifford Stadium
46,4,female,,974,Reading WFC,68.0,England,68.0,England,,144.0,Kelly Chambers,,37,FA Women's Super League,England,1,Regular Season,1,68.0,England,female,,965,Brighton & Hove Albion WFC,68.0,England,1966-12-08,149.0,Hope Patricia Powell,,15:00:00.000,2019-12-16T23:09:16.168756,2018-11-18,19762,available,9,1.0.3,,,,,912.0,Ryan Atkin,4,2018/2019,,,4494.0,The Peoples Pension Stadium
47,0,female,,970,Yeovil Town LFC,68.0,England,68.0,England,,147.0,Lee Burch,,37,FA Women's Super League,England,1,Regular Season,5,68.0,England,female,,971,Chelsea FCW,68.0,England,1976-10-18,152.0,Emma Hayes,,15:00:00.000,2019-12-16T23:09:16.168756,2018-11-18,19760,available,9,1.0.3,,,,,914.0,K. Dowle,4,2018/2019,,,4279.0,The Cherry Red Records Stadium
48,2,female,,965,Brighton & Hove Albion WFC,68.0,England,68.0,England,1966-12-08,149.0,Hope Patricia Powell,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,966,Liverpool WFC,68.0,England,,623.0,Victoria Jepson,,15:00:00.000,2019-12-16T23:09:16.168756,2019-01-06,19780,available,13,1.0.3,,,,,926.0,E. Simms,4,2018/2019,68.0,England,579.0,Prenton Park
49,3,female,,968,Arsenal WFC,68.0,England,14.0,Australia,1969-09-13,31.0,Joseph Montemurro,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,974,Reading WFC,68.0,England,,144.0,Kelly Chambers,,13:30:00.000,2019-12-16T23:09:16.168756,2019-01-27,19791,available,15,1.0.3,,,,,894.0,L. Oliver,4,2018/2019,68.0,England,577.0,Adams Park
50,1,female,,970,Yeovil Town LFC,68.0,England,68.0,England,,147.0,Lee Burch,,37,FA Women's Super League,England,1,Regular Season,2,68.0,England,female,,965,Brighton & Hove Albion WFC,68.0,England,1966-12-08,149.0,Hope Patricia Powell,,15:00:00.000,2019-12-16T23:09:16.168756,2018-10-28,19745,available,7,1.0.3,,,,,900.0,J. Miles,4,2018/2019,,,4494.0,The Peoples Pension Stadium
51,2,female,,972,West Ham United LFC,68.0,England,68.0,England,1978-01-09,139.0,Matt Beard,,37,FA Women's Super League,England,1,Regular Season,1,68.0,England,female,,967,Everton LFC,68.0,England,,146.0,Andy Spence,,15:00:00.000,2019-12-16T23:09:16.168756,2018-10-28,19746,available,7,1.0.3,,,,,908.0,A. Jackson,4,2018/2019,68.0,England,111.0,Haig Avenue
52,3,female,,746,Manchester City WFC,68.0,England,68.0,England,,30.0,Nick Cushing,,37,FA Women's Super League,England,1,Regular Season,2,68.0,England,female,,969,Birmingham City WFC,68.0,England,,128.0,Marc Skinner,,13:30:00.000,2019-12-16T23:09:16.168756,2018-09-30,19733,available,4,1.0.3,,,,,901.0,W. Cartmel,4,2018/2019,,,4240.0,The Automated Technology Group Stadium
53,1,female,,970,Yeovil Town LFC,68.0,England,68.0,England,,147.0,Lee Burch,,37,FA Women's Super League,England,1,Regular Season,2,68.0,England,female,,973,Bristol City WFC,14.0,Australia,1982-06-15,143.0,Tanya Oxtoby,,16:00:00.000,2019-12-16T23:09:16.168756,2019-01-27,19792,available,15,1.0.3,,,,,914.0,K. Dowle,4,2018/2019,68.0,England,4055.0,Stoke Gifford Stadium
54,1,female,,974,Reading WFC,68.0,England,68.0,England,,144.0,Kelly Chambers,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,966,Liverpool WFC,68.0,England,1981-05-02,153.0,Chris Kirkland,,15:00:00.000,2019-12-16T23:09:16.168756,2018-09-30,19732,available,4,1.0.3,,,,,902.0,D. McNamara,4,2018/2019,68.0,England,579.0,Prenton Park
55,0,female,,973,Bristol City WFC,68.0,England,14.0,Australia,1982-06-15,143.0,Tanya Oxtoby,,37,FA Women's Super League,England,1,Regular Season,4,68.0,England,female,,968,Arsenal WFC,14.0,Australia,1969-09-13,31.0,Joseph Montemurro,,20:30:00.000,2019-12-16T23:09:16.168756,2019-03-14,19800,available,18,1.1.0,,,,,915.0,R. Whitton,4,2018/2019,68.0,England,456.0,Meadow Park
56,0,female,,967,Everton LFC,68.0,England,201.0,Scotland,,639.0,Willie Kirk,,37,FA Women's Super League,England,1,Regular Season,1,68.0,England,female,,973,Bristol City WFC,14.0,Australia,1982-06-15,143.0,Tanya Oxtoby,,16:00:00.000,2019-12-16T23:09:16.168756,2019-03-24,19729,available,4,1.1.0,,,,,893.0,S. Pearson,4,2018/2019,68.0,England,4055.0,Stoke Gifford Stadium
57,1,female,,969,Birmingham City WFC,68.0,England,68.0,England,,128.0,Marc Skinner,,37,FA Women's Super League,England,1,Regular Season,3,68.0,England,female,,968,Arsenal WFC,14.0,Australia,1969-09-13,31.0,Joseph Montemurro,,13:30:00.000,2019-12-16T23:09:16.168756,2018-11-04,19749,available,8,1.0.3,,,68.0,England,566.0,R. Welch,4,2018/2019,,,,
58,3,female,,746,Manchester City WFC,68.0,England,68.0,England,,30.0,Nick Cushing,,37,FA Women's Super League,England,1,Regular Season,1,68.0,England,female,,972,West Ham United LFC,68.0,England,1978-01-09,139.0,Matt Beard,,16:00:00.000,2019-12-16T23:09:16.168756,2019-01-13,19786,available,14,1.0.3,,,68.0,England,569.0,J. Richardson,4,2018/2019,,,,
59,0,female,,972,West Ham United LFC,68.0,England,68.0,England,1978-01-09,139.0,Matt Beard,,37,FA Women's Super League,England,1,Regular Season,1,68.0,England,female,,966,Liverpool WFC,68.0,England,,623.0,Victoria Jepson,,20:00:00.000,2019-12-16T23:09:16.168756,2019-01-28,19793,available,15,1.0.3,,,68.0,England,566.0,R. Welch,4,2018/2019,,,,
60,2,female,,971,Chelsea FCW,68.0,England,68.0,England,1976-10-18,152.0,Emma Hayes,,37,FA Women's Super League,England,1,Regular Season,1,68.0,England,female,,968,Arsenal WFC,14.0,Australia,1969-09-13,31.0,Joseph Montemurro,,13:30:00.000,2019-12-16T23:09:16.168756,2019-01-13,19785,available,14,1.0.3,,,68.0,England,566.0,R. Welch,4,2018/2019,,,,
61,3,female,,969,Birmingham City WFC,68.0,England,45.0,Chile,1968-12-23,1817.0,Marta Tejedor,,37,FA Women's Super League,England,1,Regular Season,2,68.0,England,female,,971,Chelsea FCW,68.0,England,1976-10-18,152.0,Emma Hayes,,15:00:00.000,2019-12-16T23:09:16.168756,2019-01-27,19789,available,15,1.0.3,,,68.0,England,567.0,H. Conley,4,2018/2019,,,,
62,4,female,,965,Brighton & Hove Albion WFC,68.0,England,68.0,England,1966-12-08,149.0,Hope Patricia Powell,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,972,West Ham United LFC,68.0,England,1978-01-09,139.0,Matt Beard,,15:00:00.000,2019-12-16T23:09:16.168756,2019-05-11,19819,available,22,1.1.0,2,,,,,,4,2018/2019,,,,
63,3,female,,971,Chelsea FCW,68.0,England,68.0,England,1976-10-18,152.0,Emma Hayes,,37,FA Women's Super League,England,1,Regular Season,2,68.0,England,female,,974,Reading WFC,68.0,England,,144.0,Kelly Chambers,,15:00:00.000,2019-12-16T23:09:16.168756,2019-05-11,19820,available,22,1.1.0,2,,,,,,4,2018/2019,,,,
64,0,female,,746,Manchester City WFC,68.0,England,68.0,England,,30.0,Nick Cushing,,37,FA Women's Super League,England,1,Regular Season,1,68.0,England,female,,968,Arsenal WFC,14.0,Australia,1969-09-13,31.0,Joseph Montemurro,,15:00:00.000,2019-12-16T23:09:16.168756,2019-05-11,19821,available,22,1.1.0,2,,,,,,4,2018/2019,,,,
65,2,female,,971,Chelsea FCW,68.0,England,68.0,England,1976-10-18,152.0,Emma Hayes,,37,FA Women's Super League,England,1,Regular Season,2,68.0,England,female,,746,Manchester City WFC,68.0,England,,30.0,Nick Cushing,,14:00:00.000,2019-12-16T23:09:16.168756,2019-02-10,19755,available,16,1.0.3,,,,,931.0,M. Dicicco,4,2018/2019,68.0,England,99.0,Academy Stadium
66,0,female,,969,Birmingham City WFC,68.0,England,68.0,England,,128.0,Marc Skinner,,37,FA Women's Super League,England,1,Regular Season,1,68.0,England,female,,746,Manchester City WFC,68.0,England,,30.0,Nick Cushing,,13:15:00.000,2019-12-16T23:09:16.168756,2018-12-09,19778,available,12,1.0.3,,,,,977.0,R. Welch ,4,2018/2019,68.0,England,99.0,Academy Stadium
67,2,female,,969,Birmingham City WFC,68.0,England,45.0,Chile,1968-12-23,1817.0,Marta Tejedor,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,970,Yeovil Town LFC,68.0,England,,147.0,Lee Burch,,13:30:00.000,2019-12-16T23:09:16.168756,2019-05-11,19822,available,22,1.1.0,2,,,,914.0,K. Dowle,4,2018/2019,,,4847.0,Clayson Stadium
68,1,female,,968,Arsenal WFC,68.0,England,14.0,Australia,1969-09-13,31.0,Joseph Montemurro,,37,FA Women's Super League,England,1,Regular Season,0,68.0,England,female,,969,Birmingham City WFC,45.0,Chile,1968-12-23,1817.0,Marta Tejedor,,13:30:00.000,2019-12-16T23:09:16.168756,2019-03-31,19804,available,19,1.1.0,2,,68.0,England,566.0,R. Welch,4,2018/2019,,,,
69,5,female,,968,Arsenal WFC,68.0,England,14.0,Australia,1969-09-13,31.0,Joseph Montemurro,,37,FA Women's Super League,England,1,Regular Season,1,68.0,England,female,,966,Liverpool WFC,68.0,England,,623.0,Victoria Jepson,,13:30:00.000,2019-12-16T23:09:16.168756,2019-03-24,19754,available,16,1.1.0,,,68.0,England,567.0,H. Conley,4,2018/2019,68.0,England,579.0,Prenton Park
