,away_score,away_team_away_team_gender,away_team_away_team_id,away_team_away_team_name,competition_competition_id,competition_competition_name,competition_country_name,competition_stage_id,competition_stage_name,home_score,home_team_home_team_gender,home_team_home_team_id,home_team_home_team_name,kick_off,last_updated,match_date,match_id,match_status,match_week,metadata_data_version,season_season_id,season_season_name
4,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,2,male,222,Villarreal,16:00:00.000,2019-12-16T23:09:16.168756,2016-03-20,266106,available,30,1.1.0,27,2015/2016
5,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,221,Levante,12:00:00.000,2019-12-16T23:09:16.168756,2016-02-07,266160,available,23,1.1.0,27,2015/2016
6,1,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,215,Athletic Bilbao,18:30:00.000,2019-12-16T23:09:16.168756,2015-08-23,266236,available,1,1.1.0,27,2015/2016
7,1,male,209,Celta Vigo,11,La Liga,Spain,1,Regular Season,6,male,217,Barcelona,20:30:00.000,2019-12-16T23:09:16.168756,2016-02-14,266254,available,24,1.1.0,27,2015/2016
8,4,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,220,Real Madrid,18:15:00.000,2019-12-16T23:09:16.168756,2015-11-21,266424,available,12,1.1.0,27,2015/2016
9,1,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,4,male,209,Celta Vigo,20:00:00.000,2019-12-16T23:09:16.168756,2015-09-23,266467,available,5,1.1.0,27,2015/2016
10,5,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,360,Rayo Vallecano,21:00:00.000,2019-12-16T23:09:16.168756,2016-03-03,266653,available,27,1.1.0,27,2015/2016
11,0,male,1049,Granada,11,La Liga,Spain,1,Regular Season,4,male,217,Barcelona,16:00:00.000,2019-12-16T23:09:16.168756,2016-01-09,266620,available,19,1.1.0,27,2015/2016
12,0,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,210,Real Sociedad,20:30:00.000,2019-12-16T23:09:16.168756,2016-04-09,266664,available,32,1.1.0,27,2015/2016
13,3,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,1041,Sporting Gijón,18:30:00.000,2019-12-16T23:09:16.168756,2016-02-17,266815,available,16,1.1.0,27,2015/2016
14,0,male,210,Real Sociedad,11,La Liga,Spain,1,Regular Season,4,male,217,Barcelona,16:00:00.000,2019-12-16T23:09:16.168756,2015-11-28,266885,available,13,1.1.0,27,2015/2016
15,1,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,207,Valencia,20:30:00.000,2019-12-16T23:09:16.168756,2015-12-05,267274,available,14,1.1.0,27,2015/2016
16,0,male,218,Real Betis,11,La Liga,Spain,1,Regular Season,4,male,217,Barcelona,20:30:00.000,2019-12-16T23:09:16.168756,2015-12-30,267327,available,17,1.1.0,27,2015/2016
17,0,male,223,Málaga,11,La Liga,Spain,1,Regular Season,1,male,217,Barcelona,20:30:00.000,2019-12-16T23:09:16.168756,2015-08-29,267422,available,2,1.1.0,27,2015/2016
18,2,male,220,Real Madrid,11,La Liga,Spain,1,Regular Season,1,male,217,Barcelona,20:30:00.000,2019-12-16T23:09:16.168756,2016-04-02,267533,available,31,1.1.0,27,2015/2016
19,3,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,1049,Granada,17:00:00.000,2019-12-16T23:09:16.168756,2016-05-14,267506,available,38,1.1.0,27,2015/2016
20,1,male,208,Las Palmas,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,16:00:00.000,2019-12-16T23:09:16.168756,2015-09-26,267611,available,6,1.1.0,27,2015/2016
21,2,male,219,Deportivo La Coruna,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,16:00:00.000,2019-12-16T23:09:16.168756,2015-12-12,266961,available,15,1.1.0,27,2015/2016
22,4,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,322,Eibar,16:00:00.000,2019-12-16T23:09:16.168756,2016-03-06,266056,available,28,1.1.0,27,2015/2016
23,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,223,Málaga,16:00:00.000,2019-12-16T23:09:16.168756,2016-01-23,265894,available,21,1.1.0,27,2015/2016
24,0,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,214,Espanyol,16:00:00.000,2019-12-16T23:09:16.168756,2016-01-02,266670,available,18,1.1.0,27,2015/2016
25,0,male,215,Athletic Bilbao,11,La Liga,Spain,1,Regular Season,6,male,217,Barcelona,20:30:00.000,2019-12-16T23:09:16.168756,2016-01-17,266149,available,20,1.1.0,27,2015/2016
26,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,212,Atlético Madrid,20:30:00.000,2019-12-16T23:09:16.168756,2015-09-12,266166,available,3,1.1.0,27,2015/2016
27,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,208,Las Palmas,16:00:00.000,2019-12-16T23:09:16.168756,2016-02-20,267273,available,25,1.1.0,27,2015/2016
28,1,male,212,Atlético Madrid,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,16:00:00.000,2019-12-16T23:09:16.168756,2016-01-30,267576,available,22,1.1.0,27,2015/2016
29,2,male,207,Valencia,11,La Liga,Spain,1,Regular Season,1,male,217,Barcelona,20:30:00.000,2019-12-16T23:09:16.168756,2016-04-17,266557,available,33,1.1.0,27,2015/2016
30,0,male,1041,Sporting Gijón,11,La Liga,Spain,1,Regular Season,6,male,217,Barcelona,20:30:00.000,2019-12-16T23:09:16.168756,2016-04-23,265944,available,35,1.1.0,27,2015/2016
31,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,218,Real Betis,20:30:00.000,2019-12-16T23:09:16.168756,2016-04-30,266986,available,36,1.1.0,27,2015/2016
32,1,male,221,Levante,11,La Liga,Spain,1,Regular Season,4,male,217,Barcelona,20:30:00.000,2019-12-16T23:09:16.168756,2015-09-20,266490,available,4,1.1.0,27,2015/2016
0,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,608,Albacete,20:00:00.000,2019-12-16T23:09:16.168756,2004-12-11,69153,available,15,1.1.0,37,2004/2005
1,0,male,422,Osasuna,11,La Liga,Spain,1,Regular Season,3,male,217,Barcelona,21:00:00.000,2019-12-16T23:09:16.168756,2004-10-24,68313,available,8,1.1.0,37,2004/2005
2,0,male,223,Málaga,11,La Liga,Spain,1,Regular Season,4,male,217,Barcelona,20:00:00.000,2019-12-16T23:09:16.168756,2004-12-04,68314,available,14,1.1.0,37,2004/2005
3,1,male,221,Levante,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,20:00:00.000,2019-12-16T23:09:16.168756,2004-12-21,68315,available,17,1.1.0,37,2004/2005
4,0,male,608,Albacete,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,19:00:00.000,2019-12-16T23:09:16.168756,2005-05-01,68316,available,34,1.1.0,37,2004/2005
5,1,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,214,Espanyol,22:00:00.000,2019-12-16T23:09:16.168756,2004-10-16,68353,available,7,1.1.0,37,2004/2005
6,0,male,216,Getafe,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,21:00:00.000,2019-12-16T23:09:16.168756,2005-04-17,68352,available,32,1.1.0,37,2004/2005
0,0,male,223,Málaga,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,20:30:00.000,2019-12-16T23:09:16.168756,2005-10-26,69164,available,11,1.1.0,38,2005/2006
1,1,male,218,Real Betis,11,La Liga,Spain,1,Regular Season,5,male,217,Barcelona,22:00:00.000,2019-12-16T23:09:16.168756,2006-02-18,69172,available,24,1.1.0,38,2005/2006
2,2,male,395,Real Zaragoza,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,20:00:00.000,2019-12-16T23:09:16.168756,2005-10-01,68317,available,6,1.1.0,38,2005/2006
3,3,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,552,Cádiz,22:00:00.000,2019-12-16T23:09:16.168756,2005-12-17,68322,available,16,1.1.0,38,2005/2006
4,3,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,1043,Mallorca,19:00:00.000,2019-12-16T23:09:16.168756,2006-01-29,68325,available,21,1.1.0,38,2005/2006
5,0,male,209,Celta Vigo,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,21:00:00.000,2019-12-16T23:09:16.168756,2005-12-20,68323,available,17,1.1.0,38,2005/2006
6,0,male,206,Deportivo Alavés,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,19:00:00.000,2019-12-16T23:09:16.168756,2006-01-22,68324,available,20,1.1.0,38,2005/2006
7,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,222,Villarreal,19:00:00.000,2019-12-16T23:09:16.168756,2005-12-04,68320,available,14,1.1.0,38,2005/2006
8,3,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,220,Real Madrid,20:00:00.000,2019-12-16T23:09:16.168756,2005-11-19,68319,available,12,1.1.0,38,2005/2006
9,0,male,422,Osasuna,11,La Liga,Spain,1,Regular Season,3,male,217,Barcelona,22:00:00.000,2019-12-16T23:09:16.168756,2005-10-22,68318,available,8,1.1.0,38,2005/2006
10,3,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,216,Getafe,21:00:00.000,2019-12-16T23:09:16.168756,2005-11-06,68339,available,10,1.1.0,38,2005/2006
11,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,214,Espanyol,22:00:00.000,2019-12-16T23:09:16.168756,2006-01-07,68348,available,18,1.1.0,38,2005/2006
12,1,male,215,Athletic Bilbao,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,19:00:00.000,2019-12-16T23:09:16.168756,2006-01-15,68342,available,19,1.1.0,38,2005/2006
13,1,male,213,Sevilla,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,21:00:00.000,2019-12-16T23:09:16.168756,2005-12-11,68321,available,15,1.1.0,38,2005/2006
14,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,395,Real Zaragoza,22:00:00.000,2019-12-16T23:09:16.168756,2006-02-25,68351,available,25,1.1.0,38,2005/2006
15,3,male,212,Atlético Madrid,11,La Liga,Spain,1,Regular Season,1,male,217,Barcelona,19:00:00.000,2019-12-16T23:09:16.168756,2006-02-05,68350,available,22,1.1.0,38,2005/2006
16,1,male,1217,Racing Santander,11,La Liga,Spain,1,Regular Season,4,male,217,Barcelona,21:00:00.000,2019-12-16T23:09:16.168756,2005-11-27,68354,available,13,1.1.0,38,2005/2006
0,0,male,1217,Racing Santander,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,19:00:00.000,2019-12-16T23:09:16.168756,2007-02-11,69154,available,22,1.1.0,39,2006/2007
1,0,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,2,male,222,Villarreal,21:00:00.000,2019-12-16T23:09:16.168756,2007-04-22,69155,available,31,1.1.0,39,2006/2007
2,0,male,216,Getafe,11,La Liga,Spain,1,Regular Season,1,male,217,Barcelona,22:00:00.000,2019-12-16T23:09:16.168756,2007-05-26,69157,available,36,1.1.0,39,2006/2007
3,0,male,221,Levante,11,La Liga,Spain,1,Regular Season,1,male,217,Barcelona,19:00:00.000,2019-12-16T23:09:16.168756,2007-04-29,69156,available,32,1.1.0,39,2006/2007
4,0,male,1043,Mallorca,11,La Liga,Spain,1,Regular Season,1,male,217,Barcelona,19:00:00.000,2019-12-16T23:09:16.168756,2007-04-15,69159,available,30,1.1.0,39,2006/2007
5,2,male,214,Espanyol,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,21:00:00.000,2019-12-16T23:09:16.168756,2007-06-09,69165,available,37,1.1.0,39,2006/2007
6,1,male,218,Real Betis,11,La Liga,Spain,1,Regular Season,1,male,217,Barcelona,19:00:00.000,2019-12-16T23:09:16.168756,2007-05-13,69162,available,34,1.1.0,39,2006/2007
7,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,210,Real Sociedad,20:00:00.000,2019-12-16T23:09:16.168756,2007-05-05,69160,available,33,1.1.0,39,2006/2007
8,3,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,2,male,209,Celta Vigo,21:00:00.000,2019-12-16T23:09:16.168756,2006-08-28,68326,available,1,1.1.0,39,2006/2007
9,0,male,215,Athletic Bilbao,11,La Liga,Spain,1,Regular Season,3,male,217,Barcelona,21:00:00.000,2019-12-16T23:09:16.168756,2007-02-25,68333,available,24,1.1.0,39,2006/2007
10,5,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,1036,Gimnàstic Tarragona,21:00:00.000,2019-12-16T23:09:16.168756,2007-06-17,68336,available,38,1.1.0,39,2006/2007
11,0,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,2,male,220,Real Madrid,21:00:00.000,2019-12-16T23:09:16.168756,2006-10-22,68330,available,7,1.1.0,39,2006/2007
12,1,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,2,male,207,Valencia,19:00:00.000,2019-12-16T23:09:16.168756,2007-02-18,68332,available,23,1.1.0,39,2006/2007
13,1,male,395,Real Zaragoza,11,La Liga,Spain,1,Regular Season,3,male,217,Barcelona,21:00:00.000,2019-12-16T23:09:16.168756,2006-11-12,68331,available,10,1.1.0,39,2006/2007
14,1,male,213,Sevilla,11,La Liga,Spain,1,Regular Season,3,male,217,Barcelona,19:00:00.000,2019-12-16T23:09:16.168756,2006-10-15,68329,available,6,1.1.0,39,2006/2007
15,1,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,2,male,213,Sevilla,22:00:00.000,2019-12-16T23:09:16.168756,2007-03-03,68334,available,25,1.1.0,39,2006/2007
16,0,male,422,Osasuna,11,La Liga,Spain,1,Regular Season,3,male,217,Barcelona,20:00:00.000,2019-12-16T23:09:16.168756,2006-09-09,68327,available,2,1.1.0,39,2006/2007
17,1,male,207,Valencia,11,La Liga,Spain,1,Regular Season,1,male,217,Barcelona,21:00:00.000,2019-12-16T23:09:16.168756,2006-09-24,68328,available,4,1.1.0,39,2006/2007
18,3,male,220,Real Madrid,11,La Liga,Spain,1,Regular Season,3,male,217,Barcelona,22:00:00.000,2019-12-16T23:09:16.168756,2007-03-10,68335,available,26,1.1.0,39,2006/2007
19,3,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,1217,Racing Santander,20:00:00.000,2019-12-16T23:09:16.168756,2006-09-17,68340,available,3,1.1.0,39,2006/2007
20,4,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,1220,Recreativo Huelva,20:00:00.000,2019-12-16T23:09:16.168756,2007-03-17,68341,available,27,1.1.0,39,2006/2007
21,3,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,215,Athletic Bilbao,22:00:00.000,2019-12-16T23:09:16.168756,2006-09-30,68347,available,5,1.1.0,39,2006/2007
22,6,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,212,Atlético Madrid,21:00:00.000,2019-12-16T23:09:16.168756,2007-05-20,69176,available,35,1.1.0,39,2006/2007
23,1,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,219,Deportivo La Coruna,22:00:00.000,2019-12-16T23:09:16.168756,2006-11-04,69174,available,9,1.1.0,39,2006/2007
24,1,male,219,Deportivo La Coruna,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,22:00:00.000,2019-12-16T23:09:16.168756,2007-03-31,69175,available,28,1.1.0,39,2006/2007
25,0,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,395,Real Zaragoza,20:00:00.000,2019-12-16T23:09:16.168756,2007-04-07,69179,available,29,1.1.0,39,2006/2007
0,4,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,218,Real Betis,20:45:00.000,2019-12-16T23:09:16.168756,2019-03-17,16215,available,28,1.1.0,4,2018/2019
1,1,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,220,Real Madrid,20:45:00.000,2019-12-16T23:09:16.168756,2019-03-02,16196,available,26,1.1.0,4,2018/2019
2,1,male,360,Rayo Vallecano,11,La Liga,Spain,1,Regular Season,3,male,217,Barcelona,18:30:00.000,2019-12-16T23:09:16.168756,2019-03-09,16205,available,27,1.1.0,4,2018/2019
3,0,male,322,Eibar,11,La Liga,Spain,1,Regular Season,3,male,217,Barcelona,18:30:00.000,2019-12-16T23:09:16.168756,2019-01-13,16131,available,19,1.0.3,4,2018/2019
4,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,211,Girona,16:15:00.000,2019-12-16T23:09:16.168756,2019-01-27,16149,available,21,1.0.3,4,2018/2019
5,1,male,210,Real Sociedad,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,20:45:00.000,2019-12-16T23:09:16.168756,2019-04-20,16265,available,33,1.1.0,4,2018/2019
6,4,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,214,Espanyol,20:45:00.000,2019-12-16T23:09:16.168756,2018-12-08,16086,available,15,1.1.0,4,2018/2019
7,2,male,207,Valencia,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,18:30:00.000,2019-12-16T23:09:16.168756,2019-02-02,16157,available,22,1.1.0,4,2018/2019
8,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,2,male,322,Eibar,16:15:00.000,2019-12-16T23:09:16.168756,2019-05-19,16317,available,38,1.1.0,4,2018/2019
9,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,206,Deportivo Alavés,21:30:00.000,2019-12-16T23:09:16.168756,2019-04-23,16275,available,34,1.1.0,4,2018/2019
10,0,male,221,Levante,11,La Liga,Spain,1,Regular Season,1,male,217,Barcelona,20:45:00.000,2019-12-16T23:09:16.168756,2019-04-27,16289,available,35,1.1.0,4,2018/2019
11,4,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,2,male,213,Sevilla,16:15:00.000,2019-12-16T23:09:16.168756,2019-02-23,16190,available,25,1.1.0,4,2018/2019
12,2,male,902,Huesca,11,La Liga,Spain,1,Regular Season,8,male,217,Barcelona,18:30:00.000,2019-12-16T23:09:16.168756,2018-09-02,15973,available,3,1.0.3,4,2018/2019
13,0,male,206,Deportivo Alavés,11,La Liga,Spain,1,Regular Season,3,male,217,Barcelona,22:15:00.000,2019-12-16T23:09:16.168756,2018-08-18,15946,available,1,1.0.2,4,2018/2019
14,1,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,901,Real Valladolid,22:15:00.000,2019-12-16T23:09:16.168756,2018-08-25,15956,available,2,1.0.2,4,2018/2019
15,4,male,218,Real Betis,11,La Liga,Spain,1,Regular Season,3,male,217,Barcelona,16:15:00.000,2019-12-16T23:09:16.168756,2018-11-11,16056,available,12,1.0.3,4,2018/2019
16,1,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,207,Valencia,20:45:00.000,2019-12-16T23:09:16.168756,2018-10-07,16023,available,8,1.0.3,4,2018/2019
17,0,male,222,Villarreal,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,18:30:00.000,2019-12-16T23:09:16.168756,2018-12-02,16079,available,14,1.0.3,4,2018/2019
18,1,male,215,Athletic Bilbao,11,La Liga,Spain,1,Regular Season,1,male,217,Barcelona,16:15:00.000,2019-12-16T23:09:16.168756,2018-09-29,16010,available,7,1.0.3,4,2018/2019
19,1,male,205,Leganés,11,La Liga,Spain,1,Regular Season,3,male,217,Barcelona,20:45:00.000,2019-12-16T23:09:16.168756,2019-01-20,16136,available,20,1.0.3,4,2018/2019
20,0,male,209,Celta Vigo,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,18:30:00.000,2019-12-16T23:09:16.168756,2018-12-22,16109,available,17,1.0.3,4,2018/2019
21,4,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,4,male,222,Villarreal,21:30:00.000,2019-12-16T23:09:16.168756,2019-04-02,16240,available,30,1.1.0,4,2018/2019
22,5,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,221,Levante,20:45:00.000,2019-12-16T23:09:16.168756,2018-12-16,16095,available,16,1.0.3,4,2018/2019
23,0,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,215,Athletic Bilbao,20:45:00.000,2019-12-16T23:09:16.168756,2019-02-10,16173,available,23,1.0.3,4,2018/2019
24,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,216,Getafe,20:45:00.000,2019-12-16T23:09:16.168756,2019-01-06,16120,available,18,1.1.0,4,2018/2019
25,0,male,901,Real Valladolid,11,La Liga,Spain,1,Regular Season,1,male,217,Barcelona,20:45:00.000,2019-12-16T23:09:16.168756,2019-02-16,16182,available,24,1.1.0,4,2018/2019
26,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,210,Real Sociedad,16:15:00.000,2019-12-16T23:09:16.168756,2018-09-15,15978,available,4,1.0.3,4,2018/2019
27,1,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,212,Atlético Madrid,20:45:00.000,2019-12-16T23:09:16.168756,2018-11-24,16073,available,13,1.1.0,4,2018/2019
28,1,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,2,male,205,Leganés,20:00:00.000,2019-12-16T23:09:16.168756,2018-09-26,15998,available,6,1.1.0,4,2018/2019
29,2,male,213,Sevilla,11,La Liga,Spain,1,Regular Season,4,male,217,Barcelona,20:45:00.000,2019-12-16T23:09:16.168756,2018-10-20,16029,available,9,1.1.0,4,2018/2019
30,0,male,216,Getafe,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,18:30:00.000,2019-12-16T23:09:16.168756,2019-05-12,16306,available,37,1.1.0,4,2018/2019
31,2,male,211,Girona,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,20:45:00.000,2019-12-16T23:09:16.168756,2018-09-23,15986,available,5,1.0.3,4,2018/2019
32,0,male,214,Espanyol,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,16:15:00.000,2019-12-16T23:09:16.168756,2019-03-30,16231,available,29,1.1.0,4,2018/2019
33,0,male,212,Atlético Madrid,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,20:45:00.000,2019-12-16T23:09:16.168756,2019-04-06,16248,available,31,1.1.0,4,2018/2019
0,1,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,3,male,222,Villarreal,20:00:00.000,2019-12-16T23:09:16.168756,2007-10-20,68364,available,8,1.1.0,40,2007/2008
1,1,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,901,Real Valladolid,22:00:00.000,2019-12-16T23:09:16.168756,2007-11-01,68363,available,10,1.1.0,40,2007/2008
2,1,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,214,Espanyol,22:00:00.000,2019-12-16T23:09:16.168756,2007-12-01,68356,available,14,1.1.0,40,2007/2008
3,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,4,male,212,Atlético Madrid,20:00:00.000,2019-12-16T23:09:16.168756,2008-03-01,68365,available,26,1.1.0,40,2007/2008
4,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,2,male,1220,Recreativo Huelva,22:00:00.000,2019-12-16T23:09:16.168756,2008-04-12,68358,available,32,1.1.0,40,2007/2008
5,0,male,214,Espanyol,11,La Liga,Spain,1,Regular Season,0,male,217,Barcelona,20:00:00.000,2019-12-16T23:09:16.168756,2008-04-19,68359,available,33,1.1.0,40,2007/2008
6,3,male,1043,Mallorca,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,21:00:00.000,2019-12-16T23:09:16.168756,2008-05-11,68366,available,37,1.1.0,40,2007/2008
7,1,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,213,Sevilla,22:00:00.000,2019-12-16T23:09:16.168756,2008-02-09,69146,available,23,1.1.0,40,2007/2008
8,4,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,221,Levante,22:00:00.000,2019-12-16T23:09:16.168756,2007-09-29,69151,available,6,1.1.0,40,2007/2008
9,0,male,218,Real Betis,11,La Liga,Spain,1,Regular Season,3,male,217,Barcelona,19:00:00.000,2019-12-16T23:09:16.168756,2007-11-04,69166,available,11,1.1.0,40,2007/2008
10,0,male,403,Almería,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,19:00:00.000,2019-12-16T23:09:16.168756,2007-10-28,69158,available,9,1.1.0,40,2007/2008
11,1,male,215,Athletic Bilbao,11,La Liga,Spain,1,Regular Season,3,male,217,Barcelona,19:00:00.000,2019-12-16T23:09:16.168756,2007-09-02,69169,available,2,1.1.0,40,2007/2008
12,1,male,219,Deportivo La Coruna,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,21:00:00.000,2019-12-16T23:09:16.168756,2007-12-09,69170,available,15,1.1.0,40,2007/2008
13,1,male,221,Levante,11,La Liga,Spain,1,Regular Season,5,male,217,Barcelona,19:00:00.000,2019-12-16T23:09:16.168756,2008-02-24,68360,available,25,1.1.0,40,2007/2008
14,1,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,4,male,220,Real Madrid,22:00:00.000,2019-12-16T23:09:16.168756,2008-05-07,68361,available,36,1.1.0,40,2007/2008
15,0,male,207,Valencia,11,La Liga,Spain,1,Regular Season,6,male,217,Barcelona,19:00:00.000,2019-12-16T23:09:16.168756,2008-05-04,69141,available,35,1.1.0,40,2007/2008
16,3,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,207,Valencia,22:00:00.000,2019-12-16T23:09:16.168756,2007-12-15,69145,available,16,1.1.0,40,2007/2008
17,1,male,213,Sevilla,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,22:00:00.000,2019-12-16T23:09:16.168756,2007-09-22,69148,available,4,1.1.0,40,2007/2008
18,0,male,1217,Racing Santander,11,La Liga,Spain,1,Regular Season,1,male,217,Barcelona,21:00:00.000,2019-12-16T23:09:16.168756,2008-01-20,69173,available,20,1.1.0,40,2007/2008
19,0,male,422,Osasuna,11,La Liga,Spain,1,Regular Season,1,male,217,Barcelona,19:00:00.000,2019-12-16T23:09:16.168756,2008-02-03,69187,available,22,1.1.0,40,2007/2008
20,0,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,1217,Racing Santander,19:00:00.000,2019-12-16T23:09:16.168756,2007-08-26,69180,available,1,1.1.0,40,2007/2008
21,0,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,2,male,216,Getafe,20:00:00.000,2019-12-16T23:09:16.168756,2007-11-10,69178,available,12,1.1.0,40,2007/2008
22,5,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,3,male,1230,Real Murcia,22:00:00.000,2019-12-16T23:09:16.168756,2008-05-17,69186,available,38,1.1.0,40,2007/2008
23,1,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,215,Athletic Bilbao,19:00:00.000,2019-12-16T23:09:16.168756,2008-01-27,69181,available,21,1.1.0,40,2007/2008
24,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,395,Real Zaragoza,22:00:00.000,2019-12-16T23:09:16.168756,2008-02-16,69182,available,24,1.1.0,40,2007/2008
25,1,male,395,Real Zaragoza,11,La Liga,Spain,1,Regular Season,4,male,217,Barcelona,22:00:00.000,2019-12-16T23:09:16.168756,2007-09-26,69143,available,5,1.1.0,40,2007/2008
26,0,male,212,Atlético Madrid,11,La Liga,Spain,1,Regular Season,3,male,217,Barcelona,17:00:00.000,2019-12-16T23:09:16.168756,2007-10-07,69144,available,7,1.1.0,40,2007/2008
27,0,male,1220,Recreativo Huelva,11,La Liga,Spain,1,Regular Season,3,male,217,Barcelona,20:00:00.000,2019-12-16T23:09:16.168756,2007-11-24,69184,available,13,1.1.0,40,2007/2008
